id,name,pos,team_name,price,selected_by,status,pen1,prior,benched,minutes_season,xp_h,xp_next,p_start,games,starts_actual,value
391,Gvardiol,DEF,MCI,5.6,19.6,a,False,False,False,254,20.840060646152594,2.890042936270099,0.778,6,1.0,3.7214394010986775
392,Aït-Nouri,DEF,MCI,5.4,0.5,a,False,False,False,0,5.234009925866955,0.7306592461107195,0.19099999999999998,6,0.0,0.9692610973827693
393,Khusanov,DEF,MCI,5.5,1.6,a,False,False,False,268,15.30913603573186,2.0768068433991154,0.723,6,1.0,2.783479279223975
394,Alleyne,DEF,MCI,5.0,0.0,u,False,True,False,0,3.2218546809338,0.0,0.134,6,0.0,0.64437093618676
395,Lewis,DEF,MCI,4.5,0.2,a,False,False,False,56,6.111457177592495,0.8194590121324788,0.248,6,0.3333333333333333,1.3581015950205544
396,Vitor Reis,DEF,MCI,4.5,0.0,a,False,True,False,1,4.743124694670211,0.6442380584372318,0.219,6,0.0,1.0540277099267135
397,Semenyo,MID,MCI,8.4,18.5,a,False,False,False,270,24.21804552048425,3.656639808315865,0.9700000000000001,6,1.0,2.883100657200506
398,Foden,MID,MCI,7.0,5.1,a,False,False,False,195,21.284779716118088,3.1752279424661047,0.674,6,0.6666666666666666,3.040682816588298
399,Cherki,MID,MCI,7.8,30.5,a,False,False,False,173,22.309707052912223,3.3659068744568,0.666,6,0.6666666666666666,2.860218852937465
400,Doku,MID,MCI,7.4,0.8,i,False,False,False,0,3.7576626360885195,0.0,0.132,6,0.0,0.5077922481200702
401,Marmoush,FWD,TOT,7.0,2.2,a,False,False,False,173,11.21081577621541,1.8966092090208677,0.549,6,0.6666666666666666,1.6015451108879157
402,Rodrigo,MID,MCI,6.5,0.0,u,False,False,False,0,2.5951008399441164,0.0,0.09933333333333333,6,0.0,0.3992462830683256
403,Sávio,MID,TOT,6.5,0.7,a,False,False,False,60,8.232020262056217,1.4169541001137071,0.397,6,0.3333333333333333,1.2664646557009565
404,Reijnders,MID,MCI,6.0,0.0,u,False,False,False,0,2.477354813261826,0.0,0.09733333333333333,6,0.0,0.412892468876971
405,N.Gonzalez,MID,NEW,5.5,0.3,a,False,False,False,146,11.430538614794063,1.8368114325643947,0.578,6,0.6666666666666666,2.078279748144375
406,Kovačić,MID,MCI,5.4,0.1,a,False,True,False,42,4.624173092524499,0.71236861348838,0.247,6,0.0,0.8563283504674998
407,Echeverri,MID,MCI,4.9,0.0,u,False,True,False,0,0.8010372743710994,0.0,0.04,6,0.0,0.1634769947696121
408,Phillips,MID,MCI,5.0,0.0,u,False,True,False,0,1.3360727175627423,0.0,0.07133333333333333,6,0.0,0.2672145435125485
409,Mukasa,MID,MCI,4.5,0.1,u,False,True,False,0,0.3454479959736308,0.0,0.017333333333333333,6,0.0,0.07676622132747352
410,Monga,MID,MCI,4.9,0.0,u,False,True,False,0,0.8501117349346042,0.0,0.04,6,0.0,0.17349219080298045
411,Haaland,FWD,MCI,15.5,71.2,a,True,False,False,270,40.54972996540292,6.157009098287021,0.945,6,1.0,2.616111610671156
412,Lammens,GK,MUN,5.0,12.9,a,False,False,False,270,19.758268560283785,3.264176899319965,0.906,6,1.0,3.951653712056757
413,Bayindir,GK,MUN,4.5,0.0,u,False,False,False,0,0.9349834905718886,0.0,0.04733333333333333,6,0.0,0.20777410901597523
414,Heaton,GK,MUN,4.0,0.1,i,False,True,False,0,1.0239151151623833,0.0,0.047999999999999994,6,0.0,0.25597877879059583
415,Dorgu,MID,MUN,5.9,0.7,a,False,False,False,75,8.431915676995903,1.3565534391415843,0.38400000000000006,6,0.3333333333333333,1.4291382503382886
416,De Ligt,DEF,MUN,5.0,0.0,i,False,False,False,0,2.8644870321402243,0.0,0.10933333333333334,6,0.0,0.5728974064280449
417,Dalot,DEF,MUN,4.9,2.0,a,False,False,False,166,14.619059065236318,2.227169423554248,0.705,6,0.6666666666666666,2.9834814418849627
418,Maguire,DEF,MUN,5.0,13.2,a,False,False,False,270,16.85525218506588,2.5788852960052546,0.815,6,1.0,3.3710504370131757
419,Martinez,DEF,MUN,5.0,1.2,a,False,False,False,180,11.349199248625968,1.7374536162375658,0.591,6,0.6666666666666666,2.2698398497251935
420,Yoro,DEF,MUN,4.9,0.5,a,False,False,False,22,5.518001641894088,0.8460889952783668,0.258,6,0.0,1.1261227840600179
421,Heaven,DEF,MUN,4.4,0.3,a,False,False,False,90,6.549831228880192,1.0125668925936688,0.298,6,0.3333333333333333,1.48859800656368
422,Mazraoui,DEF,MUN,4.5,0.6,a,False,False,False,97,7.160963004756843,1.1086189986358659,0.325,6,0.3333333333333333,1.5913251121681873
423,Shaw,DEF,MUN,4.4,14.5,a,False,False,False,252,14.640172219023999,2.20557080795099,0.855,6,1.0,3.3273118679599993
424,Amass,DEF,MUN,4.0,0.2,a,False,True,False,0,1.5763424983660375,0.24016484460866028,0.081,6,0.0,0.39408562459150936
425,Fredricson,DEF,MUN,4.0,0.0,u,False,True,False,0,0.6230431922151362,0.0,0.03133333333333333,6,0.0,0.15576079805378404
426,B.Fernandes,MID,MUN,12.0,47.5,a,True,False,False,270,39.56593766876179,6.292760409669036,0.9700000000000001,6,1.0,3.297161472396816
427,Mbeumo,MID,MUN,7.9,26.1,a,False,False,False,270,32.08585730708135,5.084556375512236,0.934,6,1.0,4.061500924947006
428,Cunha,MID,MUN,7.9,7.4,a,False,False,False,227,22.567730085221946,3.6130690849344598,0.9090000000000001,6,1.0,2.856674694331892
429,Rashford,MID,MUN,7.0,1.6,a,False,False,False,193,12.7443322256684,2.046205548320949,0.694,6,0.6666666666666666,1.8206188893811999
430,Mount,MID,MUN,5.4,0.0,a,False,False,False,0,3.620394075483734,0.5826540740576935,0.16,6,0.0,0.6704433473118026
431,Amad,MID,MUN,5.8,0.4,i,False,False,False,0,3.1127249100658787,0.0,0.124,6,0.0,0.5366767086320481
432,Mainoo,MID,MUN,5.5,1.2,a,False,False,False,185,11.893919845787767,1.939813078038746,0.534,6,0.6666666666666666,2.162530881052321
433,Ugarte,MID,MUN,5.0,0.0,i,False,False,False,0,1.064343336269586,0.0,0.043333333333333335,6,0.0,0.2128686672539172
434,J.Fletcher,MID,MUN,5.0,0.0,a,False,True,False,0,3.216986437759523,0.5184190581829506,0.17800000000000002,6,0.0,0.6433972875519046
435,Lacey,MID,MUN,5.0,0.1,a,False,True,False,10,3.215529363048441,0.5181842498261124,0.17800000000000002,6,0.0,0.6431058726096882
436,Collyer,MID,MUN,5.0,0.0,u,False,True,False,0,1.3022741527269257,0.0,0.07133333333333333,6,0.0,0.26045483054538515
437,Bendito Mantato,MID,MUN,4.5,0.2,a,False,True,False,0,0.8352699162985471,0.13529447361750696,0.043000000000000003,6,0.0,0.1856155369552327
438,Fletcher,MID,MUN,4.5,0.3,a,False,True,False,0,0.8352516144016435,0.13529150913206403,0.043000000000000003,6,0.0,0.1856114698670319
439,Šeško,FWD,MUN,7.0,1.6,a,False,False,False,53,8.767008288977127,1.413372271675182,0.298,6,0.0,1.252429755568161
440,Zirkzee,FWD,MUN,5.4,0.5,a,False,False,False,0,3.3598434351046778,0.5416130730712108,0.134,6,0.0,0.6221932287230885
441,Obi,FWD,MUN,4.5,1.2,a,False,True,False,0,4.3068643054698175,0.6916752479984795,0.166,6,0.0,0.9570809567710705
442,Pope,GK,NEW,4.9,1.1,a,False,False,False,0,7.591682649361819,1.1653224524163384,0.337,6,0.0,1.5493229896656773
443,Gillespie,GK,NEW,4.5,0.0,a,False,True,False,0,6.184810057601742,0.9377994426708895,0.298,6,0.0,1.3744022350226093
444,Jaouen,GK,NEW,4.5,0.0,a,False,True,False,0,5.667392282360716,0.8664224734085373,0.258,6,0.0,1.25942050719127
445,Thiaw,DEF,NEW,5.0,2.2,a,False,False,False,270,23.76522480500135,3.4980233044651525,0.936,6,1.0,4.75304496100027
446,Schär,DEF,NEW,5.0,0.2,a,False,False,False,1,6.235496572279509,0.9200631512420792,0.246,6,0.0,1.2470993144559017
447,Botman,DEF,NEW,5.0,0.7,a,False,False,False,270,20.748354938182292,3.083785109847561,0.8080000000000002,6,1.0,4.149670987636458
448,Burn,DEF,NEW,4.9,1.0,i,False,False,False,0,2.8179537179720753,0.0,0.12733333333333333,6,0.0,0.5750925955045051
449,Hall,DEF,NEW,5.1,11.0,a,False,False,False,269,21.987382087271058,3.2435135827123878,0.866,6,1.0,4.311251389660992
450,Livramento,DEF,NEW,4.9,0.0,a,False,False,False,1,3.7583899557768223,0.5411067769350889,0.20299999999999999,6,0.0,0.7670183583218004
451,A.Murphy,DEF,NEW,4.0,0.1,u,False,True,False,0,0.72598051551289,0.0,0.034666666666666665,6,0.0,0.1814951288782225
452,Bruno G.,MID,ARS,6.8,1.9,a,False,False,False,19,12.157006228568514,1.9970280352748615,0.3960000000000001,6,0.0,1.7877950336130168
453,Barnes,MID,NEW,6.0,1.7,a,False,False,False,270,21.281212673075007,3.291612186312921,0.82,6,1.0,3.5468687788458344
454,Elanga,MID,NEW,6.1,10.8,a,False,False,False,232,15.977961145905656,2.482650188092896,0.781,6,1.0,2.6193378927714193
455,Tonali,MID,TOT,5.4,2.7,a,False,False,False,254,14.038768779991269,2.401927191620203,0.815,6,1.0,2.5997719962946793
456,J.Ramsey,MID,NEW,4.9,0.3,a,False,False,False,69,3.083131128154289,0.48751242526163546,0.153,6,0.0,0.6292104343172018
457,J.Murphy,MID,NEW,5.9,0.1,a,False,False,False,35,7.251823983040222,1.120017430445088,0.316,6,0.0,1.229122708989868
458,Joelinton,MID,NEW,5.4,0.0,i,False,False,False,0,2.1530904371949102,0.0,0.104,6,0.0,0.39872045133239076
459,L.Miley,MID,NEW,5.5,0.1,a,False,False,False,227,14.940704912544096,2.3698711656262876,0.7040000000000001,6,1.0,2.7164918022807445
460,Willock,MID,NEW,5.0,0.5,a,False,False,False,166,8.635869595518253,1.3430915669809473,0.457,6,0.6666666666666666,1.7271739191036506
461,Touré,MID,NEW,5.9,0.1,a,False,True,True,1,13.653697979589396,2.1211597064081955,0.601,6,0.0,2.3141860982354907
462,Steur,MID,NEW,4.9,0.1,a,False,True,False,87,1.9805395740585345,0.3121451679585838,0.10100000000000002,6,0.3333333333333333,0.40419174980786415
463,Woltemade,FWD,NEW,5.9,0.8,u,False,False,False,19,2.9123900196683348,0.0,0.11933333333333333,6,0.0,0.49362542706242957
464,Wissa,FWD,NEW,6.2,16.5,a,False,False,False,261,16.62134518699905,2.516029578691592,0.6750000000000002,6,1.0,2.6808621269353305
465,Osula,FWD,NEW,5.9,0.5,i,True,False,False,55,4.358086653364136,0.0,0.124,6,0.3333333333333333,0.7386587548074807
466,Neave,FWD,NEW,4.5,0.7,u,False,True,False,0,0.7963453814102743,0.0,0.029333333333333333,6,0.0,0.1769656403133943
467,Sels,GK,NFO,5.0,1.4,a,False,False,False,270,17.48096248906285,2.7880005856323278,0.888,6,1.0,3.49619249781257
468,John,GK,NFO,4.5,0.1,a,False,False,False,0,1.9957773869316962,0.3150216016825277,0.129,6,0.0,0.4435060859848214
469,N.Williams,DEF,NFO,5.0,8.3,a,False,False,False,270,20.120638764935848,3.1782137062352773,0.9129999999999999,6,1.0,4.0241277529871695
470,Morato,DEF,NFO,5.0,0.0,u,False,False,False,0,1.7766442543357557,0.0,0.08466666666666667,6,0.0,0.35532885086715116
471,Milenković,DEF,NFO,5.5,1.6,a,False,False,False,270,18.717329973752246,2.971263489107329,0.9700000000000001,6,1.0,3.4031509043185904
472,Murillo,DEF,NFO,5.5,1.6,a,False,False,False,269,19.879119597721687,3.1573537267886764,0.878,6,1.0,3.614385381403943
473,Aina,DEF,NFO,4.5,2.9,a,False,False,False,216,12.67371265408208,1.9922260928347213,0.703,6,1.0,2.8163805897960175
474,Jair Cunha,DEF,NFO,4.5,0.2,a,False,False,False,270,11.552509980697033,1.8324412361982167,0.595,6,1.0,2.5672244401548965
475,Savona,DEF,NFO,4.5,0.0,i,False,False,False,0,1.008295914694545,0.0,0.057999999999999996,6,0.0,0.22406575882100999
476,O.Richards,DEF,NFO,4.0,0.2,a,False,True,False,0,1.3766826193946546,0.21698518315688925,0.078,6,0.0,0.34417065484866366
477,Abbott,DEF,NFO,4.0,0.2,u,False,True,False,0,0.5210048504352885,0.0,0.03133333333333333,6,0.0,0.13025121260882214
478,Netz,DEF,NFO,4.5,0.0,a,False,True,False,20,4.110693035890145,0.6472144395128236,0.219,6,0.0,0.9134873413089211
479,Bindon,DEF,NFO,4.0,0.1,u,False,True,False,0,0.5158215697036228,0.0,0.03133333333333333,6,0.0,0.1289553924259057
480,Gibbs-White,MID,NFO,7.9,9.3,a,True,False,False,270,29.48505943553783,4.68202427202621,0.9700000000000001,6,1.0,3.7322860044984596
481,Anderson,MID,MCI,6.3,4.8,a,False,False,False,233,26.31500388732271,4.1043188642194846,0.898,6,1.0,4.176984744019478
482,Hudson-Odoi,MID,NFO,5.9,0.2,a,False,False,False,1,7.5092283405662705,1.2068549694829838,0.341,6,0.0,1.2727505661976728
483,Ndoye,MID,NFO,5.5,0.7,a,False,False,False,184,16.61982016181829,2.6821292875556018,0.7559999999999999,6,1.0,3.0217854839669616
484,Hutchinson,MID,NFO,5.4,0.1,u,False,False,False,0,1.7906296095702534,0.0,0.08800000000000001,6,0.0,0.3315980758463432
485,Bakwa,MID,NFO,5.5,0.0,u,False,False,False,0,1.2925282284935449,0.0,0.07133333333333333,6,0.0,0.2350051324533718
486,McAtee,MID,NFO,5.5,0.1,a,False,False,False,253,15.767640523732457,2.5344984465058698,0.923,6,1.0,2.8668437315877195
487,Dominguez,MID,NFO,4.9,0.1,a,False,False,False,1,3.8435670869240606,0.6242588266277366,0.17200000000000001,6,0.0,0.7844014463110327
488,I.Sangaré,MID,NFO,4.9,0.6,a,False,False,False,90,8.421296693829053,1.375056628811365,0.403,6,0.3333333333333333,1.7186319783324597
489,Yates,MID,NFO,4.5,1.4,a,False,False,False,0,0.47489660678843043,0.07710579132889889,0.027,6,0.0,0.10553257928631787
490,Wood,FWD,NFO,5.9,1.1,a,False,False,False,44,5.733657227801583,0.9155084967285231,0.232,6,0.0,0.9718063097968784
491,Igor Jesus,FWD,NFO,5.9,2.8,a,False,False,False,211,14.100033778355511,2.2657222863514557,0.684,6,0.6666666666666666,2.389836233619578
492,Awoniyi,FWD,COV,5.5,0.7,a,False,False,False,180,14.270876058893665,2.3586880934320726,0.478,6,0.6666666666666666,2.5947047379806665
493,Kalimuendo,FWD,NFO,5.4,0.1,a,False,True,False,1,5.525178398592734,0.8822189392511812,0.237,6,0.0,1.0231811849245804
494,Vicario,GK,TOT,4.5,0.2,u,False,False,False,0,3.1154543170174174,0.0,0.15133333333333335,6,0.0,0.6923231815594261
495,Austin,GK,TOT,4.0,1.0,a,False,True,False,0,3.3609929875067532,0.59846887045887,0.16,6,0.0,0.8402482468766883
496,Kinsky,GK,TOT,4.5,19.0,a,False,False,False,270,11.142873599060014,2.041067065948348,0.638,6,1.0,2.4761941331244475
497,Dubravka,GK,TOT,4.0,17.9,a,False,False,False,0,7.635329791932719,1.3426121579782984,0.329,6,0.0,1.9088324479831797
498,Senesi,DEF,TOT,5.9,5.1,a,False,False,True,90,18.044646676633967,3.2506281395791667,0.659,6,0.3333333333333333,3.0584146909549093
499,Pedro Porro,DEF,TOT,5.5,11.5,a,False,False,False,180,16.640478424393514,3.0693330841859794,0.774,6,0.6666666666666666,3.0255415317079115
500,Romero,DEF,TOT,5.0,0.1,u,False,False,False,0,3.2461070650565462,0.0,0.13666666666666666,6,0.0,0.6492214130113092
501,Danso,DEF,SUN,5.0,0.2,a,False,False,False,90,10.053288183983497,1.6123178072639868,0.47,6,0.3333333333333333,2.0106576367966995
502,Robertson,DEF,TOT,4.5,3.0,a,False,False,False,186,9.873904569973492,1.8277936069859,0.48900000000000005,6,0.6666666666666666,2.1942010155496647
503,Van de Ven,DEF,TOT,5.0,3.8,a,False,False,False,180,17.546491520118764,3.217231257677369,0.765,6,0.6666666666666666,3.5092983040237526
504,Vuskovic,DEF,BHA,5.0,2.6,a,False,False,False,270,25.468084257136002,4.832139970424083,0.955,6,1.0,5.093616851427201
505,Spence,DEF,TOT,4.5,0.3,u,False,False,False,0,1.7497596135387556,0.0,0.10133333333333333,6,0.0,0.38883546967527904
506,Udogie,DEF,TOT,4.5,0.4,a,False,False,False,86,5.133470228746011,0.975767043414479,0.336,6,0.3333333333333333,1.140771161943558
507,Phillips,DEF,TOT,4.5,0.0,u,False,True,False,0,1.859977473661885,0.0,0.08866666666666667,6,0.0,0.4133283274804189
508,Davies,DEF,TOT,4.0,0.9,a,False,True,False,0,1.4291615680311733,0.2662577449292894,0.078,6,0.0,0.35729039200779333
509,Byfield,DEF,TOT,4.0,0.1,a,False,True,False,0,1.4246749575450701,0.265421873872351,0.078,6,0.0,0.35616873938626753
510,Rowswell,DEF,TOT,4.0,0.1,a,False,True,False,0,1.423196796090392,0.265146487279003,0.078,6,0.0,0.355799199022598
511,Souza,DEF,TOT,4.0,0.2,u,False,True,False,0,0.5435370885296688,0.0,0.030666666666666665,6,0.0,0.1358842721324172
512,Kudus,MID,TOT,6.5,0.1,a,False,False,False,51,7.3279517975873025,1.2553814517733315,0.333,6,0.0,1.1273771996288158
513,Xavi,MID,TOT,6.0,0.0,i,False,False,False,0,2.6189351043082514,0.0,0.112,6,0.0,0.4364891840513752
514,Tel,MID,TOT,5.9,0.3,a,False,False,False,230,15.775816176430453,2.704729855070737,0.695,6,1.0,2.6738671485475343
515,Maddison,MID,TOT,6.4,0.5,d,False,True,False,22,13.89803624330263,2.108177765776557,0.5419999999999999,6,0.0,2.171568163016036
516,Bentancur,MID,TOT,5.5,0.2,a,False,False,False,225,13.05885756216663,2.217130893081674,0.594,6,0.6666666666666666,2.374337738575751
517,Odobert,MID,TOT,5.5,0.0,i,False,False,False,0,1.5079175600927164,0.0,0.06066666666666667,6,0.0,0.27416682910776663
518,P.M.Sarr,MID,TOT,4.9,0.1,u,False,False,False,0,1.2668023490526452,0.0,0.054,6,0.0,0.25853109164339694
519,Gallagher,MID,TOT,5.4,0.2,a,False,False,False,128,10.292238377814016,1.7587084222140117,0.505,6,0.6666666666666666,1.9059700699655584
520,Bergvall,MID,TOT,5.4,0.2,a,False,False,False,45,5.446338612514667,0.9357893942879343,0.315,6,0.3333333333333333,1.0085812245397532
521,Kulusevski,MID,TOT,6.5,0.0,i,False,True,False,0,7.311615328751496,0.0,0.288,6,0.0,1.1248638967309994
522,Gray,MID,TOT,5.0,0.2,a,False,False,False,152,10.085214628694557,1.7274263929974114,0.523,6,0.6666666666666666,2.0170429257389113
523,Moore,MID,TOT,5.0,0.1,u,False,True,False,89,1.3048739835772691,0.0,0.07133333333333333,6,0.3333333333333333,0.2609747967154538
524,Olusesi,MID,TOT,4.5,0.7,a,False,True,False,0,0.8520627004031216,0.14570784467934353,0.043000000000000003,6,0.0,0.18934726675624924
525,Fernandes,MID,TOT,5.9,1.1,a,False,False,True,142,11.545284648170357,1.9674394873131704,0.546,6,0.3333333333333333,1.956827906469552
526,Solanke,FWD,TOT,5.9,1.0,a,True,False,False,43,4.670199940134621,0.7912876401585686,0.21,6,0.0,0.7915593118872238
527,Richarlison,FWD,TOT,5.9,1.3,u,False,False,False,67,4.583302065927031,0.0,0.17133333333333334,6,0.3333333333333333,0.7768308586317001
528,Scarlett,FWD,TOT,4.5,1.5,u,False,True,False,0,1.0947505363810652,0.0,0.04066666666666666,6,0.0,0.24327789697357005
529,Roefs,GK,SUN,5.0,3.2,a,False,False,False,270,18.665652282436902,3.1478603971428774,0.932,6,1.0,3.7331304564873804
530,Patterson,GK,SUN,4.0,0.1,u,False,True,False,0,1.3428033936380421,0.0,0.064,6,0.0,0.33570084840951053
531,Ellborg,GK,SUN,4.5,0.1,a,False,True,False,0,7.967457562927729,1.3501075462884167,0.381,6,0.0,1.770546125095051
532,Ballard,DEF,SUN,4.9,3.7,a,False,False,False,270,21.0294870310462,3.312226261874148,0.843,6,1.0,4.291732047152286
533,Mukiele,DEF,SUN,5.5,2.3,a,False,False,False,180,19.487117754795275,3.0967264046187006,0.777,6,0.6666666666666666,3.5431123190536864
534,Hume,DEF,SUN,4.5,4.9,a,False,False,False,195,12.478814412065926,1.9219734786448646,0.7079999999999999,6,0.6666666666666666,2.7730698693479834
535,Alderete,DEF,SUN,4.9,0.3,a,False,False,False,23,9.079680131038717,1.4421841833774154,0.403,6,0.0,1.8529959451099423
536,Reinildo,DEF,SUN,4.5,0.4,a,False,False,False,270,13.090116396018553,2.095355436938296,0.757,6,1.0,2.9089147546707896
537,Seelt,DEF,SUN,4.5,0.0,u,False,True,False,0,2.155195745130288,0.0,0.09866666666666667,6,0.0,0.4789323878067307
538,Hjelde,DEF,SUN,4.0,0.0,u,False,True,False,0,0.5769038777997149,0.0,0.03133333333333333,6,0.0,0.14422596944992871
539,O'Nien,DEF,SUN,4.0,2.9,a,False,False,False,66,3.793455812274339,0.6048610864493812,0.225,6,0.3333333333333333,0.9483639530685848
540,Masuaku,DEF,SUN,4.0,0.2,u,False,True,False,0,0.5696735072556345,0.0,0.03133333333333333,6,0.0,0.14241837681390862
541,Meunier,DEF,SUN,4.5,0.3,a,False,False,False,243,14.841881716200106,2.3021253439032145,0.871,6,1.0,3.298195936933357
542,E.Le Fée,MID,SUN,5.9,5.3,a,False,False,False,258,24.322895606635434,3.6120515424754913,0.939,6,1.0,4.122524679090751
543,Diarra,MID,SUN,5.4,0.0,i,True,False,False,28,2.100448817276563,0.0,0.09866666666666667,6,0.0,0.3889720031993635
544,Xhaka,MID,SUN,5.5,4.5,a,False,False,False,270,21.985266559630457,3.5095911352856746,0.919,6,1.0,3.997321192660083
545,Sadiki,MID,SUN,5.0,0.3,a,False,False,False,253,12.179196547346658,1.900422354327829,0.834,6,1.0,2.4358393094693316
546,Adingra,MID,SUN,4.9,0.0,u,False,False,False,0,0.6991955290382554,0.0,0.04066666666666666,6,0.0,0.14269296510984802
547,Mundle,MID,SUN,4.9,0.0,a,False,True,False,1,1.8573112191826824,0.2901553335212017,0.10100000000000002,6,0.0,0.37904310595564944
548,Rigg,MID,SUN,4.9,0.1,a,False,False,False,17,2.1305340721415695,0.3258654560407203,0.118,6,0.0,0.4348028718656264
549,Talbi,MID,SUN,5.4,0.2,a,False,False,False,31,4.552647960731866,0.7025270312113989,0.231,6,0.0,0.8430829556910863
550,Jocelin.T,MID,SUN,5.0,0.0,a,False,True,False,0,3.6733133498567985,0.5667336389741394,0.206,6,0.0,0.7346626699713596
551,N.Angulo,MID,SUN,5.0,0.1,a,False,False,False,185,10.010394706316989,1.5216655412827915,0.577,6,1.0,2.002078941263398
552,Brobbey,FWD,SUN,5.9,8.4,a,False,False,False,219,15.899355665368669,2.3805988395148705,0.818,6,1.0,2.6948060449777405
553,Isidor,FWD,SUN,5.5,1.3,a,False,False,False,75,4.560251895573403,0.6742293611157495,0.19699999999999998,6,0.0,0.8291367082860733
554,Van Oevelen,GK,IPS,4.5,0.0,u,False,True,False,0,2.60344153501754,0.0,0.152,6,0.0,0.5785425633372312
555,Matthews,GK,CRY,4.0,1.8,a,False,True,False,0,3.4043523878978372,0.6277274251780731,0.16,6,0.0,0.8510880969744593
556,Targett,DEF,HUL,4.0,2.0,a,False,True,False,5,1.2515414669438343,0.15937504439258582,0.079,6,0.0,0.31288536673595857
557,Tzolis,MID,ARS,6.5,18.1,a,False,False,False,210,17.266782096639936,2.857837388171413,0.941,6,1.0,2.6564280148676827
558,Schlager,MID,NFO,5.0,0.1,a,False,False,False,196,12.266560899805558,2.01635827285338,0.593,6,0.6666666666666666,2.4533121799611117
559,Bamba,MID,NEW,4.9,0.1,a,False,True,False,14,1.9660461036082304,0.30986090824104523,0.10000000000000002,6,0.0,0.4012338986955572
560,Penders,GK,CHE,4.5,0.1,a,False,True,False,0,5.502241243628865,1.0078828289644257,0.258,6,0.0,1.22272027636197
561,Anselmino,DEF,CHE,4.5,0.0,a,False,True,False,0,4.3343956279020395,0.8714706865138083,0.218,6,0.0,0.9631990284226755
562,Maeda,MID,IPS,5.4,0.3,a,False,False,False,216,19.051478463875455,3.042411354220472,0.9129999999999999,6,1.0,3.528051567384343
563,Morita,MID,HUL,5.0,0.0,a,False,True,False,45,3.3073854366668987,0.5216102902414239,0.18800000000000003,6,0.3333333333333333,0.6614770873333797
564,Scherpen,GK,IPS,4.5,0.6,a,False,False,False,270,17.7675225289128,2.803438536581827,0.887,6,1.0,3.9483383397583998
565,M.Sangaré,MID,BRE,5.7,14.6,a,False,False,False,210,34.20193995412034,5.482302132689564,0.952,6,1.0,6.00034034282813
566,Silva,DEF,BOU,5.0,0.4,a,False,False,False,270,21.440032503264803,3.680133563036976,0.931,6,1.0,4.28800650065296
567,Horníček,GK,NEW,5.0,1.2,a,False,False,False,270,20.82694170276386,3.224298923198742,0.957,6,1.0,4.165388340552772
568,Barco,MID,CHE,5.5,0.1,a,False,True,False,8,8.536869292975966,1.6163208895255223,0.36599999999999994,6,0.0,1.5521580532683574
569,Gonzalo,FWD,FUL,6.0,4.4,a,True,False,False,270,24.585031723994014,3.6162702928290007,0.964,6,1.0,4.097505287332336
570,Palacios,MID,FUL,5.5,0.2,a,False,False,False,207,24.828899065210813,3.6195467423739887,0.947,6,1.0,4.514345284583784
571,Florentino,MID,IPS,4.9,0.1,a,False,False,False,0,4.796133734458491,0.7873071550393356,0.238,6,0.0,0.9788028029507123
572,Tzolakis,GK,HUL,4.6,8.7,a,False,False,False,270,27.98369703363764,4.300367102572213,0.945,6,1.0,6.083412398616878
573,Sanchez,DEF,BOU,4.5,0.2,a,False,True,False,0,4.337265023532213,0.744126481804728,0.246,6,0.0,0.9638366718960474
574,Hjertø-Dahl,MID,HUL,4.9,0.1,a,False,True,False,8,1.8372002731124932,0.29058628490396793,0.10000000000000002,6,0.0,0.3749388312474476
575,Yirenkyi,MID,COV,4.9,0.2,a,False,True,False,158,1.8612594199446382,0.30709437064711903,0.10100000000000002,6,0.6666666666666666,0.37984886121319145
576,Stroud,MID,HUL,5.0,0.1,a,False,False,False,190,9.706764003702824,1.5297385135518178,0.8610000000000001,6,1.0,1.941352800740565
577,Tomiyasu,DEF,CRY,4.5,0.3,a,False,True,False,91,4.5728532188656565,0.9125272287563777,0.228,6,0.3333333333333333,1.0161896041923681
578,Mudryk,MID,TOT,5.4,0.1,a,False,True,False,16,4.2559034410543415,0.7295100185488499,0.247,6,0.0,0.788130266861915
579,Araujo,DEF,LIV,5.4,2.2,a,False,True,True,123,13.889019476075067,2.710528319838863,0.632,6,0.3333333333333333,2.572040643717605
580,Charles,MID,FUL,5.0,0.1,a,False,True,False,123,3.397047224154669,0.5261683006489981,0.18099999999999997,6,0.3333333333333333,0.6794094448309338
581,Diomande,DEF,NFO,5.4,0.6,a,False,True,True,1,13.647196496821605,2.163519192887062,0.632,6,0.0,2.5272586105225194
582,Madjo,FWD,AVL,5.5,0.3,i,False,True,False,0,2.6246710318230466,0.0,0.114,6,0.0,0.4772129148769176
583,Chavarria,DEF,CHE,4.9,0.2,a,False,True,False,73,6.860048662787987,1.3632433827634927,0.301,6,0.0,1.4000099311812217
584,Hamer,MID,COV,5.4,0.1,a,False,True,True,32,8.8732840960269,1.4620772084337168,0.521,6,0.0,1.6432007585235
585,Herrington,DEF,HUL,4.0,0.6,a,False,True,False,76,1.2495993499907785,0.15927593584285576,0.078,6,0.0,0.3123998374976946
586,Mendy,DEF,HUL,4.0,6.4,a,False,False,False,191,25.380904732829702,3.654458169166655,0.8370000000000001,6,1.0,6.3452261832074255
587,Rulli,GK,MCI,5.0,0.0,a,False,True,True,0,11.66458135692594,1.7376199807898338,0.502,6,0.0,2.332916271385188
