id,name,pos,team,team_name,price,gw,opp,home,p_start,xp,pts_goal,pts_ast,pts_cs,pts_dc,pts_bonus,pts_sv,pts_app,p_cs,per_match,p_start_base,xg,xa,bonus90,selected_by,status,news,pen1,prior,benched,starts_actual,minutes_season
523,Moore,MID,19,TOT,5.0,4,EVE,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173605237286629,3.2485749097492684,0.18384577404858335,0.10589411222497933,0.08774998210480323,0.07751937984496124,0.1,u,Has joined FC Köln on loan for the rest of the season,False,True,False,0.3333333333333333,89
523,Moore,MID,19,TOT,5.0,5,AVL,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28787511080368533,3.1958199513847685,0.18384577404858335,0.10278569275926278,0.08517416606782335,0.07751937984496124,0.1,u,Has joined FC Köln on loan for the rest of the season,False,True,False,0.3333333333333333,89
523,Moore,MID,19,TOT,5.0,6,MUN,False,0.11,0.3190171554085531,0.044021334731795494,0.02188717344400228,0.01721680978919359,0.034540580253415526,0.00855096623481783,0.0,0.20958418241538498,0.15608018802981252,2.8920722369922336,0.18384577404858335,0.07981569508393552,0.06613989832048134,0.07751937984496124,0.1,u,Has joined FC Köln on loan for the rest of the season,False,True,False,0.3333333333333333,89
523,Moore,MID,19,TOT,5.0,7,COV,True,0.11,0.38601524879053983,0.07380296672273405,0.03669444243760493,0.039626002186639135,0.034540580253415526,0.00855096623481783,0.0,0.20958418241538498,0.359232282164284,3.499448117932905,0.18384577404858335,0.13381318681318682,0.11088534104046244,0.07751937984496124,0.1,u,Has joined FC Köln on loan for the rest of the season,False,True,False,0.3333333333333333,89
523,Moore,MID,19,TOT,5.0,8,CHE,False,0.11,0.3238533651753791,0.04690625444762557,0.02332154017952037,0.017733733104671457,0.034540580253415526,0.00855096623481783,0.0,0.20958418241538498,0.1607663923420319,2.935915233400988,0.18384577404858335,0.08504638319876032,0.07047434882795169,0.07751937984496124,0.1,u,Has joined FC Köln on loan for the rest of the season,False,True,False,0.3333333333333333,89
523,Moore,MID,19,TOT,5.0,9,CRY,True,0.11,0.3512776688159512,0.056605771666704364,0.028144088541365676,0.030635971164319434,0.034540580253415526,0.00855096623481783,0.0,0.20958418241538498,0.27773252991411823,3.184532167735351,0.18384577404858335,0.10263271295309666,0.08504739815815002,0.07751937984496124,0.1,u,Has joined FC Köln on loan for the rest of the season,False,True,False,0.3333333333333333,89
524,Olusesi,MID,19,TOT,4.4,4,EVE,True,0.004,0.012908051952100826,0.0012718282438050428,0.0010778172733488572,0.0013530759669821027,0.0021828299809672977,7.234495821702042e-05,0.0,0.008100706121420498,0.3173605237286629,3.0275507272310405,0.004263529537589736,0.059660815415578626,0.08426643260755347,0.016968325791855206,0.7,a,,False,True,False,0.0,0
524,Olusesi,MID,19,TOT,4.4,5,AVL,True,0.004,0.012713368446659315,0.0012344949531524663,0.001046178987493595,0.0012273640380484306,0.0021828299809672977,7.234495821702042e-05,0.0,0.008100706121420498,0.28787511080368533,2.981888206606973,0.004263529537589736,0.0579095297578425,0.08179287280408384,0.016968325791855206,0.7,a,,False,True,False,0.0,0
524,Olusesi,MID,19,TOT,4.4,6,MUN,False,0.004,0.01164178406853653,0.0009586166140286588,0.0008123844946453818,0.0006654524918976656,0.0021828299809672977,7.234495821702042e-05,0.0,0.008100706121420498,0.15608018802981252,2.7305508184934206,0.004263529537589736,0.04496821732214785,0.06351423841701509,0.016968325791855206,0.7,a,,False,True,False,0.0,0
524,Olusesi,MID,19,TOT,4.4,7,COV,True,0.004,0.013706059510716885,0.0016071468640390192,0.001361984732849848,0.0015315974458631953,0.0021828299809672977,7.234495821702042e-05,0.0,0.008100706121420498,0.359232282164284,3.214721368733665,0.004263529537589736,0.07539044117647059,0.10648335069506809,0.016968325791855206,0.7,a,,False,True,False,0.0,0
